,gmin_arr,mn_arr
0,0.005800351571971289,0.015018773466833541
1,0.004348083467104513,0.030037546933667083
2,0.004011012981703259,0.04505632040050062
3,0.003919598221528928,0.060075093867334166
4,0.003830266889759309,0.0750938673341677
5,0.003830266889759309,0.09011264080100125
6,0.0037863676284321307,0.10513141426783479
7,0.0037863676284321307,0.12015018773466833
8,0.0037863676284321307,0.13516896120150187
9,0.0037863676284321307,0.1501877346683354
10,0.0037863676284321307,0.16520650813516896
11,0.0037863676284321307,0.1802252816020025
12,0.0037863676284321307,0.19524405506883605
13,0.0037429715031005693,0.21026282853566958
14,0.0037429715031005693,0.22528160200250313
15,0.0037429715031005693,0.24030037546933666
16,0.0037429715031005693,0.2553191489361702
17,0.0037429715031005693,0.27033792240300375
18,0.0037429715031005693,0.2853566958698373
19,0.0037429715031005693,0.3003754693366708
20,0.0037429715031005693,0.31539424280350437
21,0.0037863676284321307,0.3304130162703379
22,0.0037863676284321307,0.3454317897371715
23,0.0037863676284321307,0.360450563204005
24,0.0037863676284321307,0.37546933667083854
25,0.0037863676284321307,0.3904881101376721
26,0.0037863676284321307,0.4055068836045056
27,0.0037863676284321307,0.42052565707133915
28,0.0037863676284321307,0.4355444305381727
29,0.0037863676284321307,0.45056320400500627
30,0.0037863676284321307,0.46558197747183977
31,0.0037863676284321307,0.4806007509386733
32,0.0037863676284321307,0.4956195244055069
33,0.0037863676284321307,0.5106382978723404
34,0.0037863676284321307,0.5256570713391739
35,0.0037863676284321307,0.5406758448060075
36,0.0037863676284321307,0.5556946182728411
37,0.0037863676284321307,0.5707133917396746
38,0.0037863676284321307,0.5857321652065082
39,0.0037863676284321307,0.6007509386733416
40,0.0037863676284321307,0.6157697121401752
41,0.0037863676284321307,0.6307884856070087
42,0.0037863676284321307,0.6458072590738423
43,0.0037863676284321307,0.6608260325406758
44,0.0037863676284321307,0.6758448060075094
45,0.0037863676284321307,0.690863579474343
46,0.0037863676284321307,0.7058823529411764
47,0.003830266889759309,0.72090112640801
48,0.003830266889759309,0.7359198998748435
49,0.003830266889759309,0.7509386733416771
50,0.003830266889759309,0.7659574468085106
51,0.003830266889759309,0.7809762202753442
52,0.003830266889759309,0.7959949937421777
53,0.003830266889759309,0.8110137672090112
54,0.003830266889759309,0.8260325406758448
55,0.003830266889759309,0.8410513141426783
56,0.003830266889759309,0.8560700876095119
57,0.003830266889759309,0.8710888610763454
58,0.003830266889759309,0.886107634543179
59,0.003830266889759309,0.9011264080100125
60,0.003830266889759309,0.916145181476846
61,0.003830266889759309,0.9311639549436795
62,0.003830266889759309,0.9461827284105131
63,0.003830266889759309,0.9612015018773467
64,0.003830266889759309,0.9762202753441802
65,0.003874675120456132,0.9912390488110138
66,0.003874675120456132,1.0062578222778473
67,0.003874675120456132,1.0212765957446808
68,0.003874675120456132,1.0362953692115144
69,0.003874675120456132,1.0513141426783479
70,0.003874675120456132,1.0663329161451816
71,0.003874675120456132,1.081351689612015
72,0.003874675120456132,1.0963704630788484
73,0.003874675120456132,1.1113892365456821
74,0.003874675120456132,1.1264080100125156
75,0.003874675120456132,1.1414267834793492
76,0.003874675120456132,1.1564455569461827
77,0.003874675120456132,1.1714643304130163
78,0.003874675120456132,1.1864831038798498
79,0.003919598221528928,1.2015018773466832
80,0.003919598221528928,1.216520650813517
81,0.003919598221528928,1.2315394242803503
82,0.003919598221528928,1.246558197747184
83,0.003919598221528928,1.2615769712140175
84,0.003919598221528928,1.2765957446808511
85,0.003919598221528928,1.2916145181476846
86,0.003919598221528928,1.306633291614518
87,0.003919598221528928,1.3216520650813517
88,0.003919598221528928,1.3366708385481851
89,0.003919598221528928,1.3516896120150188
90,0.003919598221528928,1.3667083854818523
91,0.003919598221528928,1.381727158948686
92,0.003965042162400487,1.3967459324155194
93,0.003965042162400487,1.4117647058823528
94,0.003965042162400487,1.4267834793491865
95,0.003965042162400487,1.44180225281602
96,0.003965042162400487,1.4568210262828536
97,0.003965042162400487,1.471839799749687
98,0.003965042162400487,1.4868585732165207
99,0.003965042162400487,1.5018773466833542
100,0.003965042162400487,1.5168961201501876
101,0.003965042162400487,1.5319148936170213
102,0.003965042162400487,1.5469336670838547
103,0.003965042162400487,1.5619524405506884
104,0.004011012981703259,1.5769712140175218
105,0.004011012981703259,1.5919899874843555
106,0.004011012981703259,1.607008760951189
107,0.004011012981703259,1.6220275344180224
108,0.004011012981703259,1.637046307884856
109,0.004011012981703259,1.6520650813516895
110,0.004011012981703259,1.6670838548185232
111,0.004011012981703259,1.6821026282853566
112,0.004011012981703259,1.6971214017521903
113,0.004011012981703259,1.7121401752190237
114,0.004011012981703259,1.7271589486858572
115,0.004011012981703259,1.7421777221526908
116,0.004057516788081777,1.7571964956195243
117,0.004057516788081777,1.772215269086358
118,0.004057516788081777,1.7872340425531914
119,0.004057516788081777,1.802252816020025
120,0.004057516788081777,1.8172715894868585
121,0.004057516788081777,1.832290362953692
122,0.004057516788081777,1.8473091364205256
123,0.004057516788081777,1.862327909887359
124,0.004057516788081777,1.8773466833541927
125,0.004057516788081777,1.8923654568210262
126,0.0041045597610044,1.9073842302878599
127,0.0041045597610044,1.9224030037546933
128,0.0041045597610044,1.9374217772215268
129,0.0041045597610044,1.9524405506883604
130,0.0041045597610044,1.9674593241551939
131,0.0041045597610044,1.9824780976220275
132,0.0041045597610044,1.997496871088861
133,0.0041045597610044,2.0125156445556946
134,0.0041045597610044,2.0275344180225283
135,0.0041045597610044,2.0425531914893615
136,0.004152148151584415,2.057571964956195
137,0.004152148151584415,2.072590738423029
138,0.004152148151584415,2.087609511889862
139,0.004152148151584415,2.1026282853566958
140,0.004152148151584415,2.1176470588235294
141,0.004152148151584415,2.132665832290363
142,0.004152148151584415,2.1476846057571963
143,0.004152148151584415,2.16270337922403
144,0.004152148151584415,2.1777221526908637
145,0.004152148151584415,2.192740926157697
146,0.004200288283410721,2.2077596996245306
147,0.004200288283410721,2.2227784730913642
148,0.004200288283410721,2.237797246558198
149,0.004200288283410721,2.252816020025031
150,0.004200288283410721,2.267834793491865
151,0.004200288283410721,2.2828535669586985
152,0.004200288283410721,2.2978723404255317
153,0.004200288283410721,2.3128911138923653
154,0.004200288283410721,2.327909887359199
155,0.004248986553388083,2.3429286608260327
156,0.004248986553388083,2.357947434292866
157,0.004248986553388083,2.3729662077596996
158,0.004248986553388083,2.3879849812265332
159,0.004248986553388083,2.4030037546933665
160,0.004248986553388083,2.4180225281602
161,0.004248986553388083,2.433041301627034
162,0.004248986553388083,2.4480600750938675
163,0.004248986553388083,2.4630788485607007
164,0.004298249432587191,2.4780976220275344
165,0.004298249432587191,2.493116395494368
166,0.004298249432587191,2.5081351689612013
167,0.004298249432587191,2.523153942428035
168,0.004298249432587191,2.5381727158948686
169,0.004298249432587191,2.5531914893617023
170,0.004298249432587191,2.5682102628285355
171,0.004298249432587191,2.583229036295369
172,0.004298249432587191,2.598247809762203
173,0.004348083467104513,2.613266583229036
174,0.004348083467104513,2.6282853566958697
175,0.004348083467104513,2.6433041301627034
176,0.004348083467104513,2.658322903629537
177,0.004348083467104513,2.6733416770963703
178,0.004348083467104513,2.688360450563204
179,0.004348083467104513,2.7033792240300376
180,0.004348083467104513,2.718397997496871
181,0.004398495278932157,2.7334167709637045
182,0.004398495278932157,2.748435544430538
183,0.004398495278932157,2.763454317897372
184,0.004398495278932157,2.778473091364205
185,0.004398495278932157,2.7934918648310387
186,0.004398495278932157,2.8085106382978724
187,0.004398495278932157,2.8235294117647056
188,0.004398495278932157,2.8385481852315393
189,0.004398495278932157,2.853566958698373
190,0.004449491566837824,2.8685857321652066
191,0.004449491566837824,2.88360450563204
192,0.004449491566837824,2.8986232790988735
193,0.004449491566837824,2.913642052565707
194,0.004449491566837824,2.9286608260325404
195,0.004449491566837824,2.943679599499374
