,gmin_arr,mn_arr
0,0.005168823941823277,0.015018773466833541
1,0.003452810278980065,0.030037546933667083
2,0.0030416124686320494,0.04505632040050062
3,0.0028712604626309215,0.060075093867334166
4,0.0028058217348614664,0.0750938673341677
5,0.0027418744172750358,0.09011264080100125
6,0.002710449384755217,0.10513141426783479
7,0.002710449384755217,0.12015018773466833
8,0.002710449384755217,0.13516896120150187
9,0.002679384519230158,0.1501877346683354
10,0.002679384519230158,0.16520650813516896
11,0.002679384519230158,0.1802252816020025
12,0.002679384519230158,0.19524405506883605
13,0.002679384519230158,0.21026282853566958
14,0.002679384519230158,0.22528160200250313
15,0.002679384519230158,0.24030037546933666
16,0.002679384519230158,0.2553191489361702
17,0.002679384519230158,0.27033792240300375
18,0.002679384519230158,0.2853566958698373
19,0.002679384519230158,0.3003754693366708
20,0.002679384519230158,0.31539424280350437
21,0.002679384519230158,0.3304130162703379
22,0.002679384519230158,0.3454317897371715
23,0.002679384519230158,0.360450563204005
24,0.002679384519230158,0.37546933667083854
25,0.002679384519230158,0.3904881101376721
26,0.002679384519230158,0.4055068836045056
27,0.002679384519230158,0.42052565707133915
28,0.002679384519230158,0.4355444305381727
29,0.002679384519230158,0.45056320400500627
30,0.002679384519230158,0.46558197747183977
31,0.002679384519230158,0.4806007509386733
32,0.002679384519230158,0.4956195244055069
33,0.002710449384755217,0.5106382978723404
34,0.002710449384755217,0.5256570713391739
35,0.002710449384755217,0.5406758448060075
36,0.002710449384755217,0.5556946182728411
37,0.002710449384755217,0.5707133917396746
38,0.002710449384755217,0.5857321652065082
39,0.002710449384755217,0.6007509386733416
40,0.002710449384755217,0.6157697121401752
41,0.002710449384755217,0.6307884856070087
42,0.002710449384755217,0.6458072590738423
43,0.002710449384755217,0.6608260325406758
44,0.002710449384755217,0.6758448060075094
45,0.002710449384755217,0.690863579474343
46,0.0027418744172750358,0.7058823529411764
47,0.0027418744172750358,0.72090112640801
48,0.0027418744172750358,0.7359198998748435
49,0.0027418744172750358,0.7509386733416771
50,0.0027418744172750358,0.7659574468085106
51,0.0027418744172750358,0.7809762202753442
52,0.0027418744172750358,0.7959949937421777
53,0.0027418744172750358,0.8110137672090112
54,0.0027418744172750358,0.8260325406758448
55,0.0027418744172750358,0.8410513141426783
56,0.0027736637925766896,0.8560700876095119
57,0.0027736637925766896,0.8710888610763454
58,0.0027736637925766896,0.886107634543179
59,0.0027736637925766896,0.9011264080100125
60,0.0027736637925766896,0.916145181476846
61,0.0027736637925766896,0.9311639549436795
62,0.0027736637925766896,0.9461827284105131
63,0.0027736637925766896,0.9612015018773467
64,0.0027736637925766896,0.9762202753441802
65,0.0028058217348614664,0.9912390488110138
66,0.0028058217348614664,1.0062578222778473
67,0.0028058217348614664,1.0212765957446808
68,0.0028058217348614664,1.0362953692115144
69,0.0028058217348614664,1.0513141426783479
70,0.0028058217348614664,1.0663329161451816
71,0.0028058217348614664,1.081351689612015
72,0.0028058217348614664,1.0963704630788484
73,0.0028058217348614664,1.1113892365456821
74,0.0028383525173061607,1.1264080100125156
75,0.0028383525173061607,1.1414267834793492
