,gmin_arr,mn_arr
0,0.0031928140265370126,0.02003338898163606
1,0.0018784067898816564,0.04006677796327212
2,0.0014914981001757036,0.060100166944908176
3,0.0013290436110465315,0.08013355592654424
4,0.001269129219410586,0.1001669449081803
5,0.0012119158183932094,0.12020033388981635
6,0.0011842837210825285,0.14023372287145242
7,0.0011572816450903245,0.16026711185308848
8,0.0011572816450903245,0.18030050083472454
9,0.0011572816450903245,0.2003338898163606
10,0.0011572816450903245,0.22036727879799667
11,0.0011308952257139363,0.2404006677796327
12,0.0011308952257139363,0.2604340567612688
13,0.0011308952257139363,0.28046744574290483
14,0.0011308952257139363,0.3005008347245409
15,0.0011308952257139363,0.32053422370617696
16,0.0011308952257139363,0.340567612687813
17,0.0011572816450903245,0.3606010016694491
18,0.0011572816450903245,0.3806343906510851
19,0.0011572816450903245,0.4006677796327212
20,0.0011572816450903245,0.42070116861435725
21,0.0011572816450903245,0.44073455759599334
22,0.0011572816450903245,0.4607679465776294
23,0.0011572816450903245,0.4808013355592654
24,0.0011842837210825285,0.5008347245409015
25,0.0011842837210825285,0.5208681135225376
26,0.0011842837210825285,0.5409015025041736
27,0.0011842837210825285,0.5609348914858097
28,0.0011842837210825285,0.5809682804674458
29,0.0011842837210825285,0.6010016694490818
30,0.0012119158183932094,0.6210350584307178
31,0.0012119158183932094,0.6410684474123539
32,0.0012119158183932094,0.66110183639399
33,0.0012119158183932094,0.681135225375626
34,0.0012119158183932094,0.7011686143572621
35,0.001240192636886994,0.7212020033388982
36,0.001240192636886994,0.7412353923205343
37,0.001240192636886994,0.7612687813021702
38,0.001240192636886994,0.7813021702838063
39,0.001269129219410586,0.8013355592654424
40,0.001269129219410586,0.8213689482470784
41,0.001269129219410586,0.8414023372287145
42,0.001269129219410586,0.8614357262103506
43,0.0012987409597953361,0.8814691151919867
44,0.0012987409597953361,0.9015025041736227
45,0.0012987409597953361,0.9215358931552587
46,0.0012987409597953361,0.9415692821368948
47,0.0013290436110465315,0.9616026711185308
48,0.0013290436110465315,0.9816360601001669
49,0.0013290436110465315,1.001669449081803
50,0.0013290436110465315,1.021702838063439
51,0.00136005329372376,1.0417362270450752
52,0.00136005329372376,1.0617696160267112
53,0.00136005329372376,1.0818030050083471
54,0.0013917865045168076,1.1018363939899833
55,0.0013917865045168076,1.1218697829716193
56,0.0013917865045168076,1.1419031719532553
57,0.0013917865045168076,1.1619365609348915
58,0.0014242601250216535,1.1819699499165275
59,0.0014242601250216535,1.2020033388981637
60,0.0014242601250216535,1.2220367278797997
61,0.001457491430721226,1.2420701168614356
62,0.001457491430721226,1.2621035058430718
63,0.001457491430721226,1.2821368948247078
64,0.001457491430721226,1.3021702838063438
65,0.0014914981001757036,1.32220367278798
66,0.0014914981001757036,1.342237061769616
67,0.0014914981001757036,1.362270450751252
68,0.0015262982244272471,1.3823038397328882
69,0.0015262982244272471,1.4023372287145242
70,0.0015262982244272471,1.4223706176961604
71,0.0015619103166241593,1.4424040066777963
72,0.0015619103166241593,1.4624373956594323
73,0.0015619103166241593,1.4824707846410685
